,num__study_hours,num__self_study_hours,num__online_classes_hours,num__social_media_hours,num__gaming_hours,num__sleep_hours,num__screen_time_hours,num__exercise_minutes,num__caffeine_intake_mg,num__mental_health_score,num__age,num__part_time_job,num__upcoming_deadline,remainder__internet_quality,remainder__gender_Female,remainder__gender_Male,remainder__gender_Other,remainder__academic_level_High School,remainder__academic_level_Postgraduate,remainder__academic_level_Undergraduate
191,0.647810553422366,-2.067494017788488,0.004980662857110331,-0.5305302079965755,-1.4158830032205991,2.4135117946991236,-0.6830406479749179,0.9903060022533992,0.1798032202051617,-0.16175774635456697,-0.5273241827806907,-0.9940178924830986,0.998001996005988,2,False,False,True,True,False,False
4696,1.59852144310454,-1.7611522782851448,0.22769322963847524,-2.106825513208066,-1.2351289048673593,0.8158456524425541,-1.3034303742705275,-1.6294438149600199,-0.9411393650379335,-0.16175774635456697,0.8709500837905791,-0.9940178924830986,0.998001996005988,1,True,False,False,False,True,False
1784,-0.7480308684231386,1.004432870008923,-0.4708143661758049,0.9266672297100468,0.7802792917712666,-0.08123961459990457,2.064399568477067,0.06296093421325082,0.03327477768972442,-0.16175774635456697,1.5700872170762141,1.0060181084889308,0.998001996005988,1,False,True,False,False,True,False
1532,1.0599684535735976,-0.8931840163590068,0.5820086767906465,-0.8177662413906692,0.1928284721232366,0.4570115456255706,0.8193997776117286,0.6889188551403509,0.003969089186636962,-1.6743959355264393,0.5213815171477617,-0.9940178924830986,-1.002002004006012,1,True,False,False,True,False,False
2834,0.3675431813195281,-0.186896116948522,0.13658354322791708,-0.6005877771170862,0.8254678163595764,-2.5759910238989328,-1.0628710926456995,1.0598568823564103,-0.6334296357555153,-0.539917293647535,-1.576029882709143,-0.9940178924830986,-1.002002004006012,0,False,True,False,True,False,False
4444,-1.9185593048526361,-2.1100414816083966,1.2703929741148643,0.7865520914690253,0.18379076720557458,-0.6963837977147332,-2.2909895304145587,1.1989586425624326,0.8391812115246294,0.9727208955243373,1.2205186504333967,1.0060181084889308,-1.002002004006012,1,True,False,False,False,True,False
4915,0.9555551188686187,-1.327168147322076,-2.0298023336453577,-0.1662308485699199,-1.2170534950320353,0.4142931995759299,-0.40449832188301155,-0.7484660003218789,0.10653899894744306,1.3508804428173053,0.5213815171477617,1.0060181084889308,0.998001996005988,2,False,True,False,False,True,False
1598,0.8016828361454921,-0.5698232913277004,-1.9083227517646133,1.4661105119379787,0.9881465048774926,0.1836141309078694,-0.5311084701066052,1.5235294163764843,-1.021730008421424,0.5945613482313692,-1.576029882709143,-0.9940178924830986,0.998001996005988,1,True,False,False,False,True,False
1779,0.6258287987476336,-0.6974656827874267,-1.2098151559503332,0.5903908979315955,1.1237120786424224,-0.9697812124324352,-0.6323965886854804,-1.0034858940329197,1.403315715209063,-0.16175774635456697,-1.2264613160663256,1.0060181084889308,0.998001996005988,1,False,True,False,False,False,True
4900,1.5655488110924416,-0.3570859722281567,1.69557151069747,-0.012104196504796274,0.06630060327596851,-0.3204623524778938,0.3509422291844314,-1.5598929348570088,-1.6518023112378044,-0.9180768409405031,-1.2264613160663256,1.0060181084889308,0.998001996005988,0,True,False,False,False,False,False
2574,0.5873607280668518,-0.7059751755514084,1.3918725559956089,-0.005098439592745354,2.452254701538737,0.6791469450837031,0.7982980862411293,1.1525913891604251,0.33365808484637083,1.7290399901102735,1.2205186504333967,1.0060181084889308,0.998001996005988,1,False,False,True,False,False,True
3398,1.0874456469170128,1.62562584177959,-1.169321961990085,1.1368399370715787,-1.4158830032205991,1.243029112938964,-2.5104471206687884,0.9903060022533992,-0.6041239472524278,-0.16175774635456697,-1.2264613160663256,1.0060181084889308,0.998001996005988,2,True,False,False,False,True,False
3975,-1.022802801857293,0.45131584035010897,0.27830972208878524,1.5011392964982346,-0.060227265571299385,-0.875800851123225,-0.00989669325281109,-1.3280566678469716,-1.190237717314177,-0.9180768409405031,-0.8768927494235081,-0.9940178924830986,-1.002002004006012,1,False,False,True,False,True,False
3770,-0.9128940284836311,0.23006902848658375,-1.2503083499105814,0.55536211337134,-0.6476780852193293,-0.3204623524778938,0.317179522991473,-0.7716496270228826,0.971056809788523,-0.539917293647535,0.8709500837905791,-0.9940178924830986,0.998001996005988,2,False,True,False,False,False,True
166,0.735737572121295,-0.8846745235950251,0.8654610345123831,-0.7687259430063119,1.0694858491364505,0.1323521156482999,0.06395922654428521,1.2221422692634363,0.003969089186636962,1.3508804428173053,1.5700872170762141,1.0060181084889308,-1.002002004006012,0,False,False,True,False,True,False
1751,0.4554702000184576,-0.36559546499213863,-0.48093766466586696,-0.11719055018556254,0.6266383081710123,0.37157485352628916,-0.00989669325281109,1.0598568823564103,0.8831397442792607,-1.6743959355264393,0.8709500837905791,1.0060181084889308,-1.002002004006012,0,False,False,True,False,False,True
1479,0.3785340586568946,-1.420772567725875,-0.04563582959319965,-0.03312146724094965,-0.6386403803016674,-0.8416261742835123,-0.08375261304990739,0.9903060022533992,-0.07662155419685354,-0.539917293647535,-0.17775561613787322,1.0060181084889308,-1.002002004006012,2,False,True,False,False,True,False
1024,-0.1215508601932665,0.6470341739216895,0.48077569189002606,-1.4202613358270613,-1.4158830032205991,-0.1837636451190428,0.7856370714187701,-0.47026247990983444,1.4765799364667818,1.3508804428173053,-1.2264613160663256,1.0060181084889308,0.998001996005988,1,False,True,False,False,False,True
1788,0.33457054930742985,1.0980372904127218,-0.9972258876590306,0.6254196824918508,-1.1628272655260632,-1.5763817263373359,1.7563148744663222,0.4107153347283064,-0.7213467012647776,-0.539917293647535,-1.2264613160663256,-0.9940178924830986,-1.002002004006012,1,False,False,True,False,True,False
2264,0.29610247862664807,-0.2634815518243576,-1.5641306031025044,0.9056499589738934,-1.2983928392909931,-2.2684189323415183,-0.2061424229993814,-0.7484660003218789,-1.7910043316274697,-1.2962363882334713,1.2205186504333967,1.0060181084889308,0.998001996005988,0,False,True,False,True,False,False
2473,-0.30290033625980844,-0.3145385084082481,0.21756993114841341,2.4749395072733327,1.3315792917486484,0.11526477722844392,-0.29054918848177735,-1.3512402945479753,0.3849430397267739,1.7290399901102735,0.8709500837905791,-0.9940178924830986,-1.002002004006012,0,True,False,False,False,True,False
1822,0.0048442291864442735,1.4299075082080102,0.34917281151921975,-1.2451174130257845,-0.15060431474791947,-0.3973553753672473,-1.6368370979259912,0.3411644546252953,-1.4979474465965952,0.5945613482313692,0.5213815171477617,-0.9940178924830986,-1.002002004006012,0,False,False,True,False,True,False
1220,-1.5228877207074538,-1.2335637269182766,-0.6125405450366735,-0.0751560087132561,-0.5934518557133572,-0.730558474554446,0.43112865639270725,-1.3280566678469716,-0.970445053541021,1.7290399901102735,-0.8768927494235081,1.0060181084889308,-1.002002004006012,2,False,True,False,False,False,True
1666,0.46646107735582404,0.23006902848658375,0.2681864235987234,-2.106825513208066,0.6899022425946466,-0.43153005220696006,0.7265523355810928,-1.536709308156005,1.4839063585925536,0.5945613482313692,-0.5273241827806907,-0.9940178924830986,-1.002002004006012,0,False,False,True,True,False,False
2960,-1.4954105273640383,-0.5698232913277004,1.1489133922341204,2.0265710649020647,-1.0453371015964572,-0.08978328380983257,-0.2272441143699803,0.016593680811243402,1.403315715209063,-0.9180768409405031,-1.2264613160663256,-0.9940178924830986,0.998001996005988,0,False,False,True,False,False,True
152,0.40051581333162695,0.8427525074932697,-1.4527743197118221,2.8112158390517834,0.24705470162920865,0.5424482377248528,-0.5606508380254439,1.708998429984514,0.8538340557761732,0.21640180093840114,0.17181295050494425,-0.9940178924830986,0.998001996005988,1,False,False,True,False,False,True
2534,-0.6930764817363076,1.7362492477113525,-1.8577062593143034,-0.019109953416847503,2.1720858490912143,0.16652679248801266,-1.4004981545752828,1.708998429984514,1.3227250718255725,1.7290399901102735,-1.576029882709143,-0.9940178924830986,-1.002002004006012,0,True,False,False,True,False,False
4688,-1.3030701739601303,-0.9952979295267876,-0.8554997087981623,1.2559378045764469,-0.6476780852193293,1.6104068889658754,-0.31587121812649593,1.708998429984514,0.6560206583803329,-1.6743959355264393,1.2205186504333967,1.0060181084889308,-1.002002004006012,2,False,True,False,True,False,False
1978,-0.26443226557902666,-1.1059213354585504,-0.9769792906789065,-1.4763073911234699,-0.3042452983481734,0.08109010038873117,0.38048459710326965,-0.9571186406309123,-1.5345795572254546,-0.16175774635456697,-1.576029882709143,1.0060181084889308,0.998001996005988,1,True,False,False,False,True,False
1469,0.3950203746629435,0.3917493910022369,1.9587772714390828,-0.012104196504796274,2.298613717938483,-1.1919166118905677,-0.07531193650166798,-1.536709308156005,-0.9338129429121617,-0.9180768409405031,-0.5273241827806907,-0.9940178924830986,-1.002002004006012,0,True,False,False,True,False,False
2807,0.17520282791562028,0.3577114199463099,-0.13674551600375778,-0.29233447298683923,-0.23194365900687733,0.5680792453546368,0.05551854999604581,-1.1194040275379382,-0.5381861481204809,-1.6743959355264393,-1.576029882709143,1.0060181084889308,-1.002002004006012,0,True,False,False,False,True,False
2512,-0.11055998285590055,1.191641710816521,-0.8858696042683484,0.25411456615314426,0.6718268327593225,-0.722014805344518,-0.5395491466548451,0.016593680811243402,1.0736267195493292,0.9727208955243373,1.2205186504333967,-0.9940178924830986,0.998001996005988,0,True,False,False,True,False,False
2943,0.13123931856615553,-1.1399593065144775,0.511145587360212,-0.7617201860942608,0.7531661770182804,0.6107975914042784,-0.00989669325281109,-0.14569170609578255,-1.2781547828234392,-0.9180768409405031,0.5213815171477617,-0.9940178924830986,0.998001996005988,2,True,False,False,True,False,False
2980,0.7082603787778796,-0.9697694512348424,-0.491060963155929,1.0177420695667105,0.7983547016065906,-0.038521268550263825,-0.037328892034589535,1.1989586425624326,-1.7470457988728385,-0.16175774635456697,1.2205186504333967,-0.9940178924830986,0.998001996005988,0,False,True,False,False,False,True
4822,-0.3963227936274209,1.7702872187672796,0.7136115571614527,1.0247478264787615,-0.8013190688195833,-1.2260912887302804,-0.3116508798523762,-0.12250807939477884,0.003969089186636962,0.21640180093840114,-1.576029882709143,-0.9940178924830986,0.998001996005988,2,False,False,True,True,False,False
3017,-0.5062315670010827,0.3832398982382553,1.3412560635452988,0.04394185879161201,-1.4158830032205991,-2.2684189323415183,1.2034505605566297,1.0598568823564103,-0.11325366482571286,-0.539917293647535,0.17181295050494425,-0.9940178924830986,-1.002002004006012,1,False,True,False,False,True,False
1566,0.658801430759732,-1.3612061183780029,-0.4404444707056188,-0.3623920421073497,-0.7380551343959493,-0.1923073143289708,1.3638234149731814,0.8048369886453695,0.8465076336504014,-0.539917293647535,0.5213815171477617,1.0060181084889308,0.998001996005988,2,False,True,False,False,False,True
31,0.5324063413800206,-0.059253725488795504,-2.0298023336453577,0.632425439403902,-1.1809026753613872,0.9781753674311898,1.8913656992381556,0.48026621483131754,0.39226946185254574,0.21640180093840114,-0.5273241827806907,1.0060181084889308,0.998001996005988,1,False,True,False,False,True,False
937,1.4336582830440474,0.8852999713131783,-0.5922939480565494,0.8285866329413321,0.21994158687622262,-0.9099755279629378,-0.00989669325281109,1.3612440294694583,0.04792762194126815,0.21640180093840114,0.17181295050494425,1.0060181084889308,0.998001996005988,0,False,False,True,True,False,False
1215,-0.11055998285590055,-0.5528043057997368,-0.6125405450366735,0.7865520914690253,0.11148912786427854,-0.08123961459990457,-0.1681593785323033,-1.6526274416610236,1.2787665390709413,0.21640180093840114,-1.2264613160663256,-0.9940178924830986,0.998001996005988,2,True,False,False,False,False,True
1937,1.1478954722725265,-1.4718295243097654,0.43015919943971603,0.7655348207328719,-0.6115272655486813,0.4399242072057146,1.3385013853284624,-0.6557314935178641,0.1798032202051617,0.21640180093840114,-1.2264613160663256,1.0060181084889308,0.998001996005988,1,False,False,True,True,False,False
1129,0.026825983861176645,1.2852461312203205,0.46052909490990196,0.2681260799772464,0.24705470162920865,-0.4144427137871033,-0.598633882492522,1.7321820566855177,0.12119184319898679,1.3508804428173053,1.5700872170762141,1.0060181084889308,0.998001996005988,0,False,False,True,False,False,True
309,0.3675431813195281,0.10242663702685763,1.3412560635452988,1.4030586997295191,1.9461432261496643,0.8671076677021229,0.4859930539562645,-1.3512402945479753,-0.24512926308960642,0.5945613482313692,0.5213815171477617,1.0060181084889308,0.998001996005988,1,False,True,False,False,True,False
4901,-0.11055998285590055,1.6426448273075538,-1.3312947378310778,-1.1820656008173247,-0.4578862819484273,-0.038521268550263825,-0.8560745172138295,0.22524632112027676,-0.7506523897678651,-1.6743959355264393,0.17181295050494425,1.0060181084889308,-1.002002004006012,1,True,False,False,False,False,True
2168,0.06529405454195841,-0.4081429288120472,-0.6429104405068594,0.5763793841074933,-0.15964201966558147,-0.4058990445771753,-1.5904133769106734,0.016593680811243402,0.003969089186636962,-0.539917293647535,0.17181295050494425,-0.9940178924830986,-1.002002004006012,0,False,True,False,False,True,False
3113,-0.28091858158507604,-0.722994161079372,0.42003590094965376,-0.29233447298683923,2.7233858490685963,0.23487614616743815,2.3513825711172127,-0.6093642401158567,1.5205384692214128,-0.9180768409405031,1.2205186504333967,1.0060181084889308,0.998001996005988,2,False,True,False,True,False,False
495,0.3675431813195281,1.8809106246990428,0.5921319752807083,-1.0629677333124568,-0.3403961180188214,1.7556492655346543,-0.476244072543048,-1.2585057877439605,-1.073014963301827,1.7290399901102735,0.5213815171477617,-0.9940178924830986,0.998001996005988,1,True,False,False,False,True,False
205,1.351226703013801,-0.4081429288120472,-2.0298023336453577,-0.5235244510845246,1.0694858491364505,-0.44861739062681605,-1.0164473716303817,-1.2816894144449642,0.15782395382784611,-0.9180768409405031,1.5700872170762141,-0.9940178924830986,-1.002002004006012,0,False,True,False,False,False,True
2673,-0.9128940284836311,-0.12732966760064954,0.6528717662210805,-0.019109953416847503,-1.4158830032205991,2.353706110229626,-0.15127802543582414,-1.6294438149600199,0.003969089186636962,-0.539917293647535,-1.2264613160663256,1.0060181084889308,0.998001996005988,2,False,True,False,False,True,False
3357,0.3675431813195281,-0.7144846683153901,-1.3110481408509536,-0.8387835121268225,0.26513011146453264,-0.850169843493441,2.3513825711172127,1.0134896289544029,1.564497001976044,-0.16175774635456697,-0.17775561613787322,1.0060181084889308,0.998001996005988,0,True,False,False,False,False,True
3830,-1.4239698246711583,-0.28901003011630266,0.6326251692409565,-0.5585532356447798,-1.4158830032205991,0.021284415919233676,0.9164675579164832,-0.47026247990983444,0.003969089186636962,0.9727208955243373,1.2205186504333967,1.0060181084889308,-1.002002004006012,1,True,False,False,True,False,False
305,1.2578042456461884,-0.6464087262035362,-0.4404444707056188,-0.3974208266676052,-0.9459223475021753,0.6449722682439903,-0.00989669325281109,0.5034498415323213,-0.36235201710195625,-1.2962363882334713,0.5213815171477617,-0.9940178924830986,0.998001996005988,1,True,False,False,True,False,False
3793,-2.0614407102383967,-0.042234739960832,0.48077569189002606,-1.7845606952537167,1.7292383081257763,-0.48279206746652875,-1.6283964213777518,-0.029773572590764012,-0.7433259676420931,1.3508804428173053,-1.576029882709143,1.0060181084889308,-1.002002004006012,0,False,True,False,False,True,False
2201,-0.5227178830071318,0.630015188393726,-0.491060963155929,1.5151508103223363,-1.3887698884676132,-1.533663380287695,0.8953658665458847,-1.4903420547539976,-0.6187767915039715,0.5945613482313692,-1.576029882709143,-0.9940178924830986,0.998001996005988,0,True,False,False,True,False,False
1061,0.2686252852832327,-0.30602901564426616,-0.8757463057782864,-0.6916626169737501,-0.13252890491259545,0.21778880774758141,-0.26944749711117844,0.5498170949343286,1.3373779160771162,1.3508804428173053,-0.17775561613787322,1.0060181084889308,-1.002002004006012,0,True,False,False,False,False,True
843,-0.4512771803142518,0.23006902848658375,0.1467068417179789,-1.7705491814296146,-0.9549600524198373,0.4484678764156426,1.3469420618767027,-0.006589945889760306,0.7952226787699983,-0.16175774635456697,-1.576029882709143,-0.9940178924830986,-1.002002004006012,1,False,True,False,False,False,True
3872,-0.1050645441872171,-0.6208802479115909,-0.41007457523543267,0.029930344967509865,1.3135038819133245,0.6107975914042784,-1.113515151935137,1.6626311765825066,1.5425177355987285,-0.9180768409405031,-0.5273241827806907,1.0060181084889308,-1.002002004006012,1,False,True,False,False,True,False
2251,-0.18749612421746362,-1.9228326408007979,1.3918725559956089,1.1368399370715787,0.5995251934180265,0.4228368687858579,-0.5353288083807254,1.3380604027684548,-0.9924243199183366,-0.539917293647535,-1.2264613160663256,-0.9940178924830986,-1.002002004006012,2,False,False,True,False,True,False
211,-0.1215508601932665,-0.3400669867001932,1.2096531831744926,-0.0471329810650518,-0.18675513441856728,-0.6109471056154517,-0.4720237342689283,-0.6325478668168604,0.003969089186636962,0.21640180093840114,0.5213815171477617,1.0060181084889308,-1.002002004006012,2,False,False,True,True,False,False
3997,-0.5446996376818642,-0.5357853202717734,-1.9285693487447375,0.5413505995472379,-1.4158830032205991,-0.6878401285048052,0.4902133922303842,-0.7716496270228826,1.5571705798502722,-0.16175774635456697,1.2205186504333967,1.0060181084889308,0.998001996005988,2,False,False,True,False,False,True
679,2.0436519752678697,-0.27199104458833917,-1.2908015438708296,0.10699367100007184,-1.4158830032205991,-1.0295868969019328,0.059738888270165505,-1.467158428052994,-0.41363697198235927,-0.9180768409405031,-0.8768927494235081,-0.9940178924830986,0.998001996005988,1,False,False,True,False,True,False
565,-0.02812840282565404,-0.2805005373523211,0.9666940194130036,-0.012104196504796274,0.7170153573476323,-0.858713512703369,-1.0080066950821422,1.24532589596444,0.3702901954752302,0.5945613482313692,1.2205186504333967,1.0060181084889308,-1.002002004006012,2,True,False,False,True,False,False
3290,-0.9898301698451945,1.7107207694194078,-0.5518007540963012,-0.012104196504796274,0.6356760130886745,-1.0979362505813575,-0.00989669325281109,0.6889188551403509,-1.2561755164461237,-1.6743959355264393,1.2205186504333967,-0.9940178924830986,0.998001996005988,2,False,False,False,False,False,True
4354,3.0548126903055577,0.04286018767898516,0.6933649601813286,0.1840569970326335,-0.9188092327491892,1.2003107668893223,-0.11329498096874606,0.10932818761525823,1.2128287399389945,0.5945613482313692,1.2205186504333967,1.0060181084889308,0.998001996005988,0,False,True,False,False,False,True
680,0.5928561667355349,-0.45919988539593776,2.0498869578496413,1.0037305557426088,1.1327497835600844,1.7385619271147983,0.9080268813682438,-1.7221783217640347,1.7476575551203406,1.7290399901102735,-1.576029882709143,1.0060181084889308,-1.002002004006012,2,False,True,False,True,False,False
180,-0.23695507223561132,1.5915878707236628,-1.3009248423608917,1.171868721631834,-1.4158830032205991,0.31176916905679164,-1.0586507543715793,-1.4439748013519902,-0.5967975251266558,-0.16175774635456697,1.2205186504333967,1.0060181084889308,-1.002002004006012,0,False,True,False,False,True,False
4279,-0.07209191217511877,0.10242663702685763,1.1691599892142444,0.7235002792605658,0.003036668852334659,0.29468183063693565,0.7982980862411293,1.4307949095724695,-1.4320096474646484,1.3508804428173053,0.8709500837905791,1.0060181084889308,-1.002002004006012,1,True,False,False,False,False,True
2495,-0.5721768310252798,-1.9738895973846884,0.9464474224328795,-0.012104196504796274,-1.4158830032205991,-1.4994887034479825,-0.8096507961985117,1.5930802964794955,0.4655336831102644,-0.9180768409405031,-0.8768927494235081,1.0060181084889308,-1.002002004006012,1,False,False,True,False,False,True
2316,0.983032312212034,-1.1739972775704044,-0.8656230072882243,-1.525347689507827,-0.40366005244245523,0.08963376959865917,-0.5775321911219231,-0.6325478668168604,0.33365808484637083,-0.16175774635456697,-0.8768927494235081,-0.9940178924830986,-1.002002004006012,1,False,False,True,False,False,True
4273,1.845816183195279,1.0214518555368863,0.015103961347172597,-0.8177662413906692,-0.5573010360427093,-0.038521268550263825,-0.29054918848177735,1.6162639231804992,0.003969089186636962,-0.16175774635456697,0.8709500837905791,1.0060181084889308,0.998001996005988,2,True,False,False,False,False,True
278,-0.7315445524170892,-0.11031068207268603,-0.6530337389969214,-0.6216050478532393,-0.4759616917837513,-0.4058990445771753,-2.5104471206687884,-1.6294438149600199,-0.17186504183188778,-0.539917293647535,-1.2264613160663256,-0.9940178924830986,0.998001996005988,2,False,True,False,False,True,False
3683,0.6038470440729012,0.46833482587807246,-0.43032117221555677,0.4853045442508296,0.5633743737473784,2.114483372351638,0.3340608760879522,1.3380604027684548,-0.3330463285988688,-0.16175774635456697,-0.5273241827806907,-0.9940178924830986,-1.002002004006012,1,False,False,True,False,True,False
4762,-1.6218056167437493,0.49386330417001795,-1.5236374091422562,1.0107363126546596,-0.7832436589842593,-0.5511414211459543,-1.332972742189366,-0.029773572590764012,0.003969089186636962,0.9727208955243373,-1.2264613160663256,1.0060181084889308,0.998001996005988,2,False,True,False,False,True,False
432,-1.4404561406772078,0.6555436666856711,-0.29871829184475046,-0.5445417218206776,1.1779383081483945,-1.584925395547264,-0.9489219592444649,1.384427656170462,0.003969089186636962,0.21640180093840114,0.8709500837905791,-0.9940178924830986,0.998001996005988,2,False,True,False,False,False,True
289,1.7029347778095187,-0.484728363687883,-0.9162394997385342,-0.2783229591627371,0.4820350294884206,0.3544875151064324,-0.8729558703103087,0.15569544101726565,0.003969089186636962,-1.2962363882334713,-0.5273241827806907,-0.9940178924830986,0.998001996005988,0,False,True,False,True,False,False
1027,-0.9183894671523143,0.23006902848658375,0.8958309299825695,0.47829878733877834,-0.3675092327718074,-0.9270628663827944,0.3129591847173533,1.6626311765825066,-1.1023206518049145,1.7290399901102735,-0.8768927494235081,-0.9940178924830986,0.998001996005988,2,False,True,False,True,False,False
